title,discount_price,original_price,discount,link,image,price
"ASUS ROG Flow X13 (2022), 13.4"" (34.03 cm) FHD+ 16:10, 120Hz Touch, Ryzen 9 6900HS, 4GB RTX 3050 Graphics, 2-in-1 Gaming Laptop (16GB/512GB SSD/Windows 11/Office 2021/Black/1.3 Kg), GV301RC-LJ132WS",89990,152990,41,https://www.amazon.in/ASUS-Flow-13-4-34-03-GV301RC-LJ132WS/dp/B0CQLNTLXT?ref_=Oct_DLandingS_D_a86bafe7_19,"https://m.media-amazon.com/images/I/41X1gu-ZbVL._AC_SR400,600_.jpg",
"HP Victus Gaming Laptop AMD Ryzen 5 5600H,15.6inch(39.6cm) FHD Gaming Laptop/16GB RAM/512GB SSD/9ms Response Time/144Hz/AMD Radeon RX 6500M 4GB Graphics/Backlit KB/Win 11/B&O/MSO/XboxPass,15-fb0133AX",56990,75738,25,https://www.amazon.in/HP-15-6inch-Response-Graphics-15-fb0133AX/dp/B0C33TCJZW?ref_=Oct_DLandingS_D_a86bafe7_20,"https://m.media-amazon.com/images/I/415zArrvm9L._AC_SR400,600_.jpg",
"HP Victus Gaming Laptop,11Th Gen Intel Core I5-11400H,Nvidia GTX 1650 Gpu,16.1-in(40.9 Cm),Fhd,IPS,144Hz,7 Ms Response Time,8Gb Ddr4,512Gb Ssd,Windows 11 Home Backlit Kb (Mso,Silver,2.48 Kg),D0310Tx",52990,73930,28,https://www.amazon.in/HP-i5-11400H-graphics-response-16-d0310TX/dp/B0BSFZ3ZS6?ref_=Oct_DLandingS_D_a86bafe7_21,"https://m.media-amazon.com/images/I/41y4d7CASWL._AC_SR400,600_.jpg",
"ASUS TUF Gaming F15, 15.6""(39.62 cms) FHD 144Hz, Intel Core i5-11400H 11th Gen, RTX 3050 4GB Graphics, Gaming Laptop (8GB/512GB SSD/90WHrs Battery/Windows 11/Office 2021/Black/2.3 kg) FX506HC-HN089WS",57990,82990,30,https://www.amazon.in/ASUS-i5-11400H-RTX-3050-Graphics-FX506HC-HN089WS/dp/B0B3DMMS9L?ref_=Oct_DLandingS_D_a86bafe7_22,"https://m.media-amazon.com/images/I/51xKHE2Sc7L._AC_SR400,600_.jpg",
Acer Nitro 5 Gaming Laptop AMD Ryzen™ 7 7735HS Octa-Core Processor- (16GB/ 512 GB SSD/NVIDIA GeForce RTX 3050 4GB Graphics/Windows 11 Home) AN515-47 with 39.6 Cm (15.6 Inch) IPS Display,69999,105999,34,https://www.amazon.in/Acer-Octa-Core-Processor-Graphics-AN515-47/dp/B0C1BGCPX9?ref_=Oct_DLandingS_D_a86bafe7_23,"https://m.media-amazon.com/images/I/41dCsY9mw-L._AC_SR400,600_.jpg",
"ASUS ROG Strix G17 (2022), 17.3-inch (43.94 cms) FHD 144Hz, AMD Ryzen 7-6800HS, RTX 3050 4GB Graphics, Gaming Laptop (16GB/512GB SSD/Windows 11/Gray/2.5 Kg),G713RC-HX109WS",76990,113990,32,https://www.amazon.in/ASUS-17-3-inch-7-6800HS-Graphics-G713RC-HX109WS/dp/B0CJ34MB5Y?ref_=Oct_DLandingS_D_a86bafe7_24,"https://m.media-amazon.com/images/I/41TeE6b1z+L._AC_SR400,600_.jpg",
"HP Victus Gaming Laptop AMD Ryzen 5 5600H 15.6""(39.6 cm) FHD IPS Gaming Laptop (8GB RAM/512GB SSD/AMD Radeon RX 6500M Graphics(4GB GDDR6)/144Hz/9ms Response time/Backlit KB/B&O/Win 11),15-fb0777AX",51990,69072,25,https://www.amazon.in/HP-Graphics-Response-Backlit-15-fb0777AX/dp/B0BSG1S3GN?ref_=Oct_DLandingS_D_a86bafe7_25,"https://m.media-amazon.com/images/I/41lKKuySe9L._AC_SR400,600_.jpg",
"Lenovo IdeaPad Gaming 3 AMD Ryzen 7 6800H 15.6"" (39.62cm) FHD IPS 120Hz Gaming Laptop (16GB/512GB SSD/Win11/Office/NVIDIA RTX 3050 4GB/RGB Keyboard/Alexa/3 Month Game Pass/Onyx Grey/2.32Kg),82SB00Y8IN",69490,100190,31,https://www.amazon.in/Lenovo-IdeaPad-39-62cm-Keyboard-82SB00Y8IN/dp/B0CL5KS6R9?ref_=Oct_DLandingS_D_a86bafe7_26,"https://m.media-amazon.com/images/I/41LIqS4h2mL._AC_SR400,600_.jpg",
"ASUS ROG Strix G16 (2023) 64WHrs Battery, Intel Core i5-13450HX 13th Gen, 16"" FHD+ 165Hz, 6GB RTX 3050, Gaming Laptop (16GB/512GB SSD/Windows 11/Office 2021/4-Zone RGB KB/Gray/2.50 Kg) G614JJ-N3086WS",89990,119990,25,https://www.amazon.in/ASUS-Battery-i5-13450HX-Windows-G614JJ-N3086WS/dp/B0CJ35G6B3?ref_=Oct_DLandingS_D_a86bafe7_27,"https://m.media-amazon.com/images/I/41J4IzmCKCL._AC_SR400,600_.jpg",
"Lenovo IdeaPad Gaming 3 AMD Ryzen 5 5500H 15.6"" (39.62cm) FHD IPS 250nits 60Hz Gaming Laptop (8GB/512GB SSD/Windows 11/NVIDIA RTX 2050 4GB/Alexa/3 Month Game Pass/Onyx Grey/2.32Kg), 82K2028AIN",47490,76690,38,https://www.amazon.in/Lenovo-IdeaPad-39-62cm-250nits-82K2028AIN/dp/B0CGXM9PCV?ref_=Oct_DLandingS_D_a86bafe7_28,"https://m.media-amazon.com/images/I/51GDkO2QzRL._AC_SR400,600_.jpg",
"MSI GF63 Thin, Intel Core i5-11260H, 40CM FHD 144Hz Gaming Laptop (8GB/512GB NVMe SSD/Windows 11 Home/Nvidia GeForce RTX 3050, GDDR6 4GB/Black/1.8Kg), 11UC-1475IN",51990,83990,38,https://www.amazon.in/MSI-i5-11260H-Windows-GeForce-11UC-1475IN/dp/B0C6F4GHSJ?ref_=Oct_DLandingS_D_a86bafe7_29,"https://m.media-amazon.com/images/I/41YHQJnzfaL._AC_SR400,600_.jpg",
"Fire-Boltt Ninja Call Pro Plus 1.83"" Smart Watch with Bluetooth Calling, AI Voice Assistance, 100 Sports Modes IP67 Rating, 240 * 280 Pixel High Resolution",1499,19999,93,https://www.amazon.in/Fire-Boltt-Bluetooth-Calling-Assistance-Resolution/dp/B0BF57RN3K?ref_=Oct_DLandingS_D_fcca3db3_0,"https://m.media-amazon.com/images/I/41-zB3M31dL._AC_SR400,600_.jpg",
"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240 * 240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating (Black)",1499,2199,32,https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RRWSF6?ref_=Oct_DLandingS_D_fcca3db3_1,"https://m.media-amazon.com/images/I/41sHRWXCfvL._AC_SR400,600_.jpg",
"Noise Pulse 2 Max 1.85"" Display, Bluetooth Calling Smart Watch, 10 Days Battery, 550 NITS Brightness, Smart DND, 100 Sports Modes, Smartwatch for Men and Women (Jet Black)",1199,5999,80,https://www.amazon.in/Noise-Advanced-Bluetooth-Brightness-Smartwatch/dp/B0B6BLTGTT?ref_=Oct_DLandingS_D_fcca3db3_2,"https://m.media-amazon.com/images/I/41xkZOFl3wL._AC_SR400,600_.jpg",
"Fire-Boltt Phoenix Ultra Luxury Stainless Steel, Bluetooth Calling Smartwatch, AI Voice Assistant, Metal Body with 120+ Sports Modes, SpO2, Heart Rate Monitoring (Gold)",1999,12499,84,https://www.amazon.in/Fire-Boltt-Stainless-Bluetooth-Smartwatch-Monitoring/dp/B0BY2PWDFQ?ref_=Oct_DLandingS_D_fcca3db3_3,"https://m.media-amazon.com/images/I/51w6VCsZ6GL._AC_SR400,600_.jpg",
"Cult.Sport Burn Plus 1.78"" Amoled, Live Cricket Score, 368 * 448 Best-in-Class Resolution, BT Calling, Crown Control, Always on Display, 7 Days Battery Life,Stainless Steel Mesh Strap, (Black Steel)",2799,9999,72,https://www.amazon.in/Cult-Sport-Cricket-Resolution-Calling-Stainless/dp/B0CLB7SV9M?ref_=Oct_DLandingS_D_fcca3db3_4,"https://m.media-amazon.com/images/I/41rNyAYoxkL._AC_SR400,600_.jpg",
"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240 * 240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating (Gold Pink)",1499,9999,85,https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RS9DNF?ref_=Oct_DLandingS_D_fcca3db3_5,"https://m.media-amazon.com/images/I/41O80ztPo0L._AC_SR400,600_.jpg",
"Noise Pulse 2 Max 1.85"" Display, Bluetooth Calling Smart Watch, 10 Days Battery, 550 NITS Brightness, Smart DND, 100 Sports Modes, Smartwatch for Men and Women (Deep Wine)",1199,5999,80,https://www.amazon.in/Noise-Advanced-Bluetooth-Brightness-Smartwatch/dp/B0B6BPTFT5?ref_=Oct_DLandingS_D_fcca3db3_6,"https://m.media-amazon.com/images/I/410-S+aE6TL._AC_SR400,600_.jpg",
"Fire-Boltt Lumos Stainless Steel Luxury Smart Watch with 1.91” Large Display, Bluetooth Calling, Voice Assistant, 100+ Sports Modes",1599,14999,89,https://www.amazon.in/Fire-Boltt-Stainless-Display-Bluetooth-Assistant/dp/B0CH8BY8DG?ref_=Oct_DLandingS_D_fcca3db3_7,"https://m.media-amazon.com/images/I/41MM4vYeA5L._AC_SR400,600_.jpg",
"Fire-Boltt Visionary 1.78"" AMOLED Bluetooth Calling Smartwatch with 368 * 448 Pixel Resolution, Rotating Crown & 60Hz Refresh Rate 100+ Sports Mode, TWS Connection, Voice Assistance (Black)",2499,16999,85,https://www.amazon.in/Fire-Boltt-Smartwatch-Resolution-Connection-Assistance/dp/B0B3N7LR6K?ref_=Oct_DLandingS_D_fcca3db3_8,"https://m.media-amazon.com/images/I/41r1d8a2WGL._AC_SR400,600_.jpg",
"Noise Newly Launched Quad Call 1.81"" Display, Bluetooth Calling Smart Watch, AI Voice Assistance, 160+Hrs Battery Life, Metallic Build, in-Built Games, 100 Sports Modes, 100+ Watch Faces (Jet Black)",1299,5999,78,https://www.amazon.in/Noise-Launched-Bluetooth-Assistance-Metallic/dp/B0BW4F5PY3?ref_=Oct_DLandingS_D_fcca3db3_9,"https://m.media-amazon.com/images/I/41f-6BEDVIL._AC_SR400,600_.jpg",
"NoiseFit Halo 1.43"" AMOLED Display, Bluetooth Calling Round Dial Smart Watch, Premium Metallic Build, Always on Display, Smart Gesture Control, 100 Sports Modes (Vintage Brown)",2799,7999,65,https://www.amazon.in/NoiseFit-Display-Bluetooth-Calling-Metallic/dp/B0BN1ZG1QZ?ref_=Oct_DLandingS_D_fcca3db3_10,"https://m.media-amazon.com/images/I/418VOtv59lL._AC_SR400,600_.jpg",
"Cult.Sport Burn Plus 1.78"" Amoled, Live Cricket Score, 368 * 448 Best-in-Class Resolution, BT Calling, Crown Control, Always on Display, 7 Days Battery Life (Rose Gold Silicone Strap)",2499,7999,69,https://www.amazon.in/Cult-Sport-Cricket-Resolution-Calling-Silicone/dp/B0CLB4PBWD?ref_=Oct_DLandingS_D_fcca3db3_11,"https://m.media-amazon.com/images/I/315eOhSqoOL._AC_SR400,600_.jpg",
"Fire-Boltt Phoenix Smart Watch with Bluetooth Calling 1.3"",120+ Sports Modes, 240 * 240 PX High Res with SpO2, Heart Rate Monitoring & IP67 Rating (Silver Grey)",1499,9999,85,https://www.amazon.in/Fire-Boltt-Phoenix-Bluetooth-Calling-Monitoring/dp/B0B3RSDSZ3?ref_=Oct_DLandingS_D_fcca3db3_12,"https://m.media-amazon.com/images/I/411JSvfkGQL._AC_SR400,600_.jpg",
"Noise Pulse 2 Max 1.85"" Display, Bluetooth Calling Smart Watch, 10 Days Battery, 550 NITS Brightness, Smart DND, 100 Sports Modes, Smartwatch for Men and Women (Rose Pink)",1199,5999,80,https://www.amazon.in/Noise-Advanced-Bluetooth-Brightness-Smartwatch/dp/B0B6BQ711Q?ref_=Oct_DLandingS_D_fcca3db3_13,"https://m.media-amazon.com/images/I/41bRs-NukeL._AC_SR400,600_.jpg",
"Fire-Boltt Gladiator 1.96"" Biggest Display Smart Watch with Bluetooth Calling, Voice Assistant &123 Sports Modes, 8 Unique UI Interactions, SpO2, 24/7 Heart Rate Tracking (Black)",1499,9999,85,https://www.amazon.in/Fire-Boltt-Gladiator-Bluetooth-Assistant-Interactions/dp/B0C96D2VXN?ref_=Oct_DLandingS_D_fcca3db3_14,"https://m.media-amazon.com/images/I/518ixUIni0L._AC_SR400,600_.jpg",
"Noise ColorFit Pulse Grand Smart Watch with 1.69"" HD Display, 60 Sports Modes, 150 Watch Faces, Spo2 Monitoring, Call Notification, Quick Replies to Text & Calls (Rose Pink)",1299,3999,68,https://www.amazon.in/Noise-ColorFit-Display-Monitoring-Smartwatches/dp/B09PNKXSKF?ref_=Oct_DLandingS_D_fcca3db3_15,"https://m.media-amazon.com/images/I/41Coma77U+L._AC_SR400,600_.jpg",
"Noise Vivid Call 2 Smart Watch with 1.85” HD Display, BT Calling, IP68 Waterproof, 7 Days Battery Life, Sleep Tracking, 150+ Watch Faces (Jet Black)",1199,5999,80,https://www.amazon.in/Noise-Display-Waterproof-Tracking-Watch-Faces/dp/B0CPPJ4YH8?ref_=Oct_DLandingS_D_fcca3db3_16,"https://m.media-amazon.com/images/I/418XMMRas2L._AC_SR400,600_.jpg",
"Fire-Boltt Gladiator 1.96"" Biggest Display Smart Watch with Bluetooth Calling, Voice Assistant &123 Sports Modes, 8 Unique UI Interactions, SpO2, 24/7 Heart Rate Tracking (Black)",1549,9999,85,https://www.amazon.in/Fire-Boltt-Gladiator-Bluetooth-Assistant-Interactions/dp/B0BP18W8TM?ref_=Oct_DLandingS_D_fcca3db3_17,"https://m.media-amazon.com/images/I/51vHAEYKeWL._AC_SR400,600_.jpg",
"Cult.Sport Burn Plus 1.78"" Amoled, Live Cricket Score, 368 * 448 Best-in-Class Resolution, BT Calling, Crown Control, Always on Display, 7 Days Battery Life,Stainless Steel Mesh Strap, (Silver Steel)",2799,9999,72,https://www.amazon.in/Cult-Sport-Cricket-Resolution-Calling-Stainless/dp/B0CLB52XMN?ref_=Oct_DLandingS_D_fcca3db3_18,"https://m.media-amazon.com/images/I/41VxY30pIeL._AC_SR400,600_.jpg",
"Noise Pulse 2 Max 1.85"" Display, Bluetooth Calling Smart Watch, 10 Days Battery, 550 NITS Brightness, Smart DND, 100 Sports Modes, Smartwatch for Men and Women (Midnight Blue)",1199,5999,80,https://www.amazon.in/Noise-Advanced-Bluetooth-Brightness-Smartwatch/dp/B0B6BPX5S9?ref_=Oct_DLandingS_D_fcca3db3_19,"https://m.media-amazon.com/images/I/41gBhLWS0EL._AC_SR400,600_.jpg",
"Noise ColorFit Pulse Grand Smart Watch with 1.69""(4.29cm) HD Display, 60 Sports Modes, 150 Watch Faces, Fast Charge, Spo2, Stress, Sleep, Heart Rate Monitoring & IP68 Waterproof (Jet Black)",1299,3999,68,https://www.amazon.in/Noise-ColorFit-Display-Monitoring-Smartwatches/dp/B09NVPSCQT?ref_=Oct_DLandingS_D_fcca3db3_20,"https://m.media-amazon.com/images/I/41qqmdUWnhL._AC_SR400,600_.jpg",
"Fire-Boltt Phoenix Ultra Luxury Stainless Steel, Bluetooth Calling Smartwatch, AI Voice Assistant, Metal Body with 120+ Sports Modes, SpO2, Heart Rate Monitoring (Multicolor)",1999,12499,84,https://www.amazon.in/Fire-Boltt-Stainless-Smartwatch-Monitoring-Multicolor/dp/B0BY2NM7C8?ref_=Oct_DLandingS_D_fcca3db3_21,"https://m.media-amazon.com/images/I/51UYd9dBIUL._AC_SR400,600_.jpg",
"Noise Twist Round dial Smart Watch with Bluetooth Calling, 1.38"" TFT Display, up-to 7 Days Battery, 100+ Watch Faces, IP68, Heart Rate Monitor, Sleep Tracking (Rose Pink)",1299,4999,74,https://www.amazon.in/Noise-Launched-Bluetooth-Calling-Tracking/dp/B0BJ6ZWPX5?ref_=Oct_DLandingS_D_fcca3db3_22,"https://m.media-amazon.com/images/I/41nBiTPk+6L._AC_SR400,600_.jpg",
"Fire-Boltt Phoenix AMOLED 1.43"" Display Smart Watch, with 700 NITS Brightness, Stainless Steel Rotating Crown, Multipe Sports Modes & 360 Health (Gold)",2099,12999,84,https://www.amazon.in/Fire-Boltt-Phoenix-Brightness-Stainless-Rotating/dp/B0CCNKMBS1?ref_=Oct_DLandingS_D_fcca3db3_23,"https://m.media-amazon.com/images/I/41dWvRa0FFL._AC_SR400,600_.jpg",
"Noise ColorFit Pulse Smartwatch with 3.55cm (1.4"") Full Touch Display, SpO2, Heart Rate, Sleep Monitors & 10-Day Battery - Jet Black",1199,4999,76,https://www.amazon.in/Noise-ColorFit-Smartwatch-Monitoring-Waterproof/dp/B097R25DP7?ref_=Oct_DLandingS_D_fcca3db3_24,"https://m.media-amazon.com/images/I/41XH-IpxCQL._AC_SR400,600_.jpg",
"Cult.Sport Burn Plus 1.78"" Amoled, Live Cricket Score, 368 * 448 Best-in-Class Resolution, BT Calling, Crown Control, Always on Display, 7 Days Battery Life,(Blue Silicone Strap)",2499,7999,69,https://www.amazon.in/Cult-Sport-Cricket-Resolution-Calling-Silicone/dp/B0CLB5KR2J?ref_=Oct_DLandingS_D_fcca3db3_25,"https://m.media-amazon.com/images/I/31DedBmfKKL._AC_SR400,600_.jpg",
"Fire-Boltt Phoenix AMOLED 1.43"" Display Smart Watch, with 700 NITS Brightness, Stainless Steel Rotating Crown, Multipe Sports Modes & 360 Health (Black)",2099,12999,84,https://www.amazon.in/Fire-Boltt-Phoenix-Brightness-Stainless-Rotating/dp/B0CCNJH3SQ?ref_=Oct_DLandingS_D_fcca3db3_26,"https://m.media-amazon.com/images/I/51bt+pSV2WL._AC_SR400,600_.jpg",
"Fire-Boltt Ring 3 Smart Watch 1.8 Biggest Display with Advanced Bluetooth Calling Chip, Voice Assistance,118 Sports Modes, in Built Calculator & Games, SpO2, Heart Rate Monitoring (Black)",1299,9999,87,https://www.amazon.in/Fire-Boltt-Bluetooth-Assistance-Calculator-Monitoring/dp/B0B3MWYCHQ?ref_=Oct_DLandingS_D_fcca3db3_27,"https://m.media-amazon.com/images/I/41xrDH21QzL._AC_SR400,600_.jpg",
"beatXP Marv Neo Smart Watch with 1.85” Ultra HD Display, Bluetooth Calling, 240*280px, AI Voice Assistant, 100+ Sports Modes, Heart Rate Monitoring, SpO2, IP68, Fast Charging, 100+ Watch Faces (Black)",999,6499,85,https://www.amazon.in/beatXP-Bluetooth-Assistant-Monitoring-Charging/dp/B0BRFX19Y1?ref_=Oct_DLandingS_D_fcca3db3_28,"https://m.media-amazon.com/images/I/41vRh9iPlmL._AC_SR400,600_.jpg",
"Noise Diva Smartwatch with Diamond Cut dial, Glossy Metallic Finish, AMOLED Display, Mesh Metal and Leather Strap Options, 100+ Watch Faces, Female Cycle Tracker Smart Watch for Women (Gold Link)",3499,5999,42,https://www.amazon.in/Noise-Smartwatch-Diamond-Metallic-Display/dp/B0C5X2MGX3?ref_=Oct_DLandingS_D_fcca3db3_29,"https://m.media-amazon.com/images/I/51rAZQpFcIL._AC_SR400,600_.jpg",
Valex 28 Ltrs Large Laptop Backpack with Bottle Pocket and Front Organizer- Black,1399,2500,44,https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4S4XF?ref_=Oct_DLandingS_D_1c34602d_0,"https://m.media-amazon.com/images/I/31+gFc+EjwL._AC_SR400,600_.jpg",
Small Size 15 Ltrs Unisex Standard Backpack - Sea Blue,321,799,60,https://www.amazon.in/SAFARI-Ltrs-Casual-Backpack-DAYPACKNEO15CBSEB/dp/B07Q7CNPMV?ref_=Oct_DLandingS_D_1c34602d_1,"https://m.media-amazon.com/images/I/31BBPja845L._AC_SR400,600_.jpg",
Pentagon Hardside Small Size Cabin Luggage Suitcase Trolley Bags for Travel Black Color 55cm,1799,7775,77,https://www.amazon.in/Safari-Pentagon-Hardside-Luggage-Suitcase/dp/B097L4CKPJ?ref_=Oct_DLandingS_D_1c34602d_2,"https://m.media-amazon.com/images/I/31nwBmQQRFL._AC_SR400,600_.jpg",
Valex 28 Ltrs Large Laptop Backpack with Bottle Pocket and Front Organizer- Blue,1399,2500,44,https://www.amazon.in/American-Tourister-BACKPACK-COMPARTMENT-ORGANIZER/dp/B0BTD4FK9G?ref_=Oct_DLandingS_D_1c34602d_3,"https://m.media-amazon.com/images/I/31dsrtWTm8L._AC_SR400,600_.jpg",
"Pentagon 55 Cms Small Cabin Polypropylene Hard Sided 4 Wheels 360 Degree Wheeling System Luggage/Suitcase/Trolley Bag, Cyan Blue",1599,7775,79,https://www.amazon.in/Safari-Pentagon-Polypropylene-55-Hardsided/dp/B097QP6L5K?ref_=Oct_DLandingS_D_1c34602d_4,"https://m.media-amazon.com/images/I/31cQxf0GUeL._AC_SR400,600_.jpg",
Pentagon Hardside Medium Size Check-in Luggage Suitcase Trolley Bags for Travel Black Color 66cm,2499,9890,75,https://www.amazon.in/Safari-Pentagon-Hardside-Luggage-Suitcase/dp/B097L33QQR?ref_=Oct_DLandingS_D_1c34602d_5,"https://m.media-amazon.com/images/I/31WLUbC+WRL._AC_SR400,600_.jpg",
"Tribe 35 Ltrs Large Laptop Backpack with 3 Compartments, Water Resistant Fabric - Black (TRIBE19CBBLK)",1099,3399,68,https://www.amazon.in/Safari-Laptop-Backpack-Compartments-Resistant/dp/B09B27S9SG?ref_=Oct_DLandingS_D_1c34602d_6,"https://m.media-amazon.com/images/I/4194hraMo8L._AC_SR400,600_.jpg",
"Pentagon 3 Pc Set 55, 65 & 75 cms- Small, Medium & Large Polypropylene (PP) Hard Sided 4 Wheels 360 Degree Rotation Luggage Set/Suitcase Set/Trolley Bag Set (Cyan Blue)",5999,30335,80,https://www.amazon.in/Safari-Pentagon-Polypropylene-Hardsided-Luggage/dp/B097QPK65R?ref_=Oct_DLandingS_D_1c34602d_7,"https://m.media-amazon.com/images/I/41RnOYN7cML._AC_SR400,600_.jpg",
"Fizz 32L Blue Backpack School bag for travel with Organizer Bottle compartment water resistant backpack for Men, Women, Boys Laptop Backpack for College Gift for Men & Women",1299,2300,44,https://www.amazon.in/American-Tourister-AMT-SCH-02/dp/B07CG8BFPP?ref_=Oct_DLandingS_D_1c34602d_8,"https://m.media-amazon.com/images/I/41w6FPd8R1L._AC_SR400,600_.jpg",
"Miami Backpacks for Women, 14 inch, Stylish and Trendy Casual College Backpacks for Girls, Water Resistant and Lightweight Bag for Office and Travelling",599,1799,67,https://www.amazon.in/Backpacks-backpacks-Resistant-Lightweight-collection/dp/B07SRGQ2R4?ref_=Oct_DLandingS_D_1c34602d_9,"https://m.media-amazon.com/images/I/51oHb+eIdzL._AC_SR400,600_.jpg",
"Pentagon Hardside Small, Medium & Large Size Cabin & Check-in Luggage Set of 3 Suitcase Trolley Bags for Travel Black Color 55cm, 66cm & 75cm",6099,30335,80,https://www.amazon.in/Safari-Pentagon-Hardside-Luggage-Suitcase/dp/B097L2TNK7?ref_=Oct_DLandingS_D_1c34602d_10,"https://m.media-amazon.com/images/I/41rpCqQg3aL._AC_SR400,600_.jpg",
"Iridescence School Bag for Girls, 17 inch Backpack for Women, 3 Zips Water Resistant Stylish and Trendy College Backpacks for Girls. 27 litres",799,2339,66,https://www.amazon.in/Genie-Iridescence-Multicolor-Backpack-Resistant/dp/B084VQLJL8?ref_=Oct_DLandingS_D_1c34602d_11,"https://m.media-amazon.com/images/I/51F4hkvYsPL._AC_SR400,600_.jpg",
"Rogelio Leather Multicard Coin Wallet for Men - Brown, 10 Card Slots",1999,2999,33,https://www.amazon.in/Tommy-Hilfiger-Wallet-TH-ROGELIOMCCW03/dp/B0846HG1WH?ref_=Oct_DLandingS_D_1c34602d_12,"https://m.media-amazon.com/images/I/31rmsUiVwBL._AC_SR400,600_.jpg",
Pentagon 65 cms Medium Check-in Polypropylene (PP) Hard Sided 4 Wheels 360 Degree Rotation Luggage/Suitcase/Trolley Bag (Cyan Blue),2399,9890,76,https://www.amazon.in/Safari-Pentagon-Polypropylene-Hardsided-Luggage/dp/B097QP8JGZ?ref_=Oct_DLandingS_D_1c34602d_13,"https://m.media-amazon.com/images/I/31K50DilgWL._AC_SR400,600_.jpg",
Large Size RON Laptop Backpack-BLACK,2299,4200,45,https://www.amazon.in/American-Tourister-Large-Laptop-Backpack-BLACK/dp/B0C65ZF9SP?ref_=Oct_DLandingS_D_1c34602d_14,"https://m.media-amazon.com/images/I/41dNoa86hhL._AC_SR400,600_.jpg",
by American Tourister Harrier 56 Cms Small Cabin Polypropylene (PP) Hard Sided 4 Wheeler Spinner Wheels Luggage (Grey),1999,7500,73,https://www.amazon.in/kamiliant-American-TouristerHarrier-Spinner-Polypropylene/dp/B0BL11Q9D3?ref_=Oct_DLandingS_D_1c34602d_15,"https://m.media-amazon.com/images/I/31R1kBfKEcL._AC_SR400,600_.jpg",
"Fizz 32L Black Backpack School bag for travel with Organizer Bottle compartment water resistant backpack for Men, Women, Boys Laptop Backpack for College Gift for Men & Women",1299,2300,44,https://www.amazon.in/American-Tourister-AMT-SCH-03/dp/B07CGSJNML?ref_=Oct_DLandingS_D_1c34602d_16,"https://m.media-amazon.com/images/I/41rujukbkwL._AC_SR400,600_.jpg",
Cadet Polyester 52 Cms Wheel Travel Duffle Bag (Blue),1349,2950,54,https://www.amazon.in/Aristocrat-Cadet-Polyester-Travel-Duffle/dp/B07S9GSXVQ?ref_=Oct_DLandingS_D_1c34602d_17,"https://m.media-amazon.com/images/I/4118446qZdL._AC_SR400,600_.jpg",
"Pentagon 55 Cms Small Cabin Polypropylene Hard Sided 4 Wheels 360 Degree Wheeling System Luggage/Suitcase/Trolley Bag, Cherry Red",1799,7775,77,https://www.amazon.in/Safari-Pentagon-Polypropylene-55-Hardsided/dp/B097L4GWB3?ref_=Oct_DLandingS_D_1c34602d_18,"https://m.media-amazon.com/images/I/31BlMwh4XhL._AC_SR400,600_.jpg",
Quill Large Laptop Backpack 26 Ltrs Water Resistant Fabric - Blue,849,2899,71,https://www.amazon.in/Safari-Laptop-Backpack-Resistant-Fabric/dp/B09B28TKLG?ref_=Oct_DLandingS_D_1c34602d_19,"https://m.media-amazon.com/images/I/31w6RMRjg3L._AC_SR400,600_.jpg",
Ray 65 cms Medium Check-in Polycarbonate (PC) Hard Sided 4 Wheels 360 Degree Rotation Luggage/Suitcase/Trolley Bag (Midnight Blue),2399,7535,68,https://www.amazon.in/Safari-Polycarbonate-RAY-67-4W/dp/B0846GBZ3P?ref_=Oct_DLandingS_D_1c34602d_20,"https://m.media-amazon.com/images/I/41giTg-1j9L._AC_SR400,600_.jpg",
"Mint 79cms Large Check-in Polycarbonate hardsided 4 Smooth Wheels Trolley, Turquoise (Blue)",4219,23600,82,https://www.amazon.in/Skybags-SKYBAGS-STROLLY-360%C2%B0-TRQ/dp/B07C4H9K3T?ref_=Oct_DLandingS_D_1c34602d_21,"https://m.media-amazon.com/images/I/31-CZZ6z3TL._AC_SR400,600_.jpg",
"Miami Backpacks for Women, 14 inch, Stylish and Trendy Casual College Backpacks for Girls, Water Resistant and Lightweight Bag for Office and Travelling",649,1999,68,https://www.amazon.in/Genie-Miami-litres-Casual-Backpack/dp/B07SRGGGNC?ref_=Oct_DLandingS_D_1c34602d_22,"https://m.media-amazon.com/images/I/51oHb+eIdzL._AC_SR400,600_.jpg",
Pentagon Hardside Large Size Check-in Luggage Suitcase Trolley Bags for Travel Black Color 75cm,3299,12670,74,https://www.amazon.in/Safari-Pentagon-Hardside-Luggage-Suitcase/dp/B097L2VGBJ?ref_=Oct_DLandingS_D_1c34602d_23,"https://m.media-amazon.com/images/I/31pSpRYf1QL._AC_SR400,600_.jpg",
